#Time	Density	Energy
725	0.5122873345935728	0.0
726	0.5122873345935728	0.0
727	0.5122873345935728	0.0
728	0.5122873345935728	0.0
729	0.5122873345935728	0.0
730	0.5122873345935728	0.0
731	0.5122873345935728	0.0
732	0.5122873345935728	0.0
733	0.5122873345935728	0.0
734	0.5122873345935728	0.0
735	0.5122873345935728	0.0
736	0.5122873345935728	0.0
737	0.5122873345935728	0.0
738	0.5122873345935728	0.0
739	0.5122873345935728	0.0
740	0.5122873345935728	0.0
741	0.5122873345935728	0.0
742	0.5122873345935728	0.0
743	0.5122873345935728	0.0
744	0.5122873345935728	0.0
745	0.5122873345935728	0.0
746	0.5122873345935728	0.0
747	0.5122873345935728	0.0
748	0.5122873345935728	0.0
749	0.5122873345935728	0.0
750	0.5122873345935728	0.0
751	0.5122873345935728	0.0
752	0.5122873345935728	0.0
753	0.5122873345935728	0.0
754	0.5122873345935728	0.0
755	0.5122873345935728	0.0
756	0.5122873345935728	0.0
757	0.5122873345935728	0.0
758	0.5122873345935728	0.0
759	0.5122873345935728	0.0
760	0.5122873345935728	0.0
761	0.5122873345935728	0.0
762	0.5122873345935728	0.0
763	0.5122873345935728	0.0
764	0.5122873345935728	0.0
765	0.5122873345935728	0.0
766	0.5122873345935728	0.0
767	0.5122873345935728	0.0
768	0.5122873345935728	0.0
769	0.5122873345935728	0.0
770	0.5122873345935728	0.0
771	0.5122873345935728	0.0
772	0.5122873345935728	0.0
773	0.5122873345935728	0.0
774	0.5122873345935728	0.0
775	0.5122873345935728	0.0
776	0.5122873345935728	0.0
777	0.5122873345935728	0.0
778	0.5122873345935728	0.0
779	0.5122873345935728	0.0
780	0.5122873345935728	0.0
781	0.5122873345935728	0.0
782	0.5122873345935728	0.0
783	0.5122873345935728	0.0
784	0.5122873345935728	0.0
785	0.5122873345935728	0.0
786	0.5122873345935728	0.0
787	0.5122873345935728	0.0
788	0.5122873345935728	0.0
789	0.5122873345935728	0.0
790	0.5122873345935728	0.0
791	0.5122873345935728	0.0
792	0.5122873345935728	0.0
793	0.5122873345935728	0.0
794	0.5122873345935728	0.0
795	0.5122873345935728	0.0
796	0.5122873345935728	0.0
797	0.5122873345935728	0.0
798	0.5122873345935728	0.0
799	0.5122873345935728	0.0
800	0.5122873345935728	0.0
801	0.5122873345935728	0.0
802	0.5122873345935728	0.0
803	0.5122873345935728	0.0
804	0.5122873345935728	0.0
805	0.5122873345935728	0.0
806	0.5122873345935728	0.0
807	0.5122873345935728	0.0
808	0.5122873345935728	0.0
809	0.5122873345935728	0.0
810	0.5122873345935728	0.0
811	0.5122873345935728	0.0
812	0.5122873345935728	0.0
813	0.5122873345935728	0.0
814	0.5122873345935728	0.0
815	0.5122873345935728	0.0
816	0.5122873345935728	0.0
817	0.5122873345935728	0.0
818	0.5122873345935728	0.0
819	0.5122873345935728	0.0
820	0.5122873345935728	0.0
821	0.5122873345935728	0.0
822	0.5122873345935728	0.0
823	0.5122873345935728	0.0
824	0.5122873345935728	0.0
825	0.5122873345935728	0.0
826	0.5122873345935728	0.0
827	0.5122873345935728	0.0
828	0.5122873345935728	0.0
829	0.5122873345935728	0.0
830	0.5122873345935728	0.0
831	0.5122873345935728	0.0
832	0.5122873345935728	0.0
833	0.5122873345935728	0.0
834	0.5122873345935728	0.0
835	0.5122873345935728	0.0
836	0.5122873345935728	0.0
837	0.5122873345935728	0.0
838	0.5122873345935728	0.0
839	0.5122873345935728	0.0
840	0.5122873345935728	0.0
841	0.5122873345935728	0.0
842	0.5122873345935728	0.0
843	0.5122873345935728	0.0
844	0.5122873345935728	0.0
845	0.5122873345935728	0.0
846	0.5122873345935728	0.0
847	0.5122873345935728	0.0
848	0.5122873345935728	0.0
849	0.5122873345935728	0.0
850	0.5122873345935728	0.0
851	0.5122873345935728	0.0
852	0.5122873345935728	0.0
853	0.5122873345935728	0.0
854	0.5122873345935728	0.0
855	0.5122873345935728	0.0
856	0.5122873345935728	0.0
857	0.5122873345935728	0.0
858	0.5122873345935728	0.0
859	0.5122873345935728	0.0
860	0.5122873345935728	0.0
861	0.5122873345935728	0.0
862	0.5122873345935728	0.0
863	0.5122873345935728	0.0
864	0.5122873345935728	0.0
865	0.5122873345935728	0.0
866	0.5122873345935728	0.0
867	0.5122873345935728	0.0
868	0.5122873345935728	0.0
869	0.5122873345935728	0.0
870	0.5122873345935728	0.0
871	0.5122873345935728	0.0
872	0.5122873345935728	0.0
873	0.5122873345935728	0.0
874	0.5122873345935728	0.0
875	0.5122873345935728	0.0
876	0.5122873345935728	0.0
877	0.5122873345935728	0.0
878	0.5122873345935728	0.0
879	0.5122873345935728	0.0
880	0.5122873345935728	0.0
881	0.5122873345935728	0.0
882	0.5122873345935728	0.0
883	0.5122873345935728	0.0
884	0.5122873345935728	0.0
885	0.5122873345935728	0.0
886	0.5122873345935728	0.0
887	0.5122873345935728	0.0
888	0.5122873345935728	0.0
889	0.5122873345935728	0.0
890	0.5122873345935728	0.0
891	0.5122873345935728	0.0
892	0.5122873345935728	0.0
893	0.5122873345935728	0.0
894	0.5122873345935728	0.0
895	0.5122873345935728	0.0
896	0.5122873345935728	0.0
897	0.5122873345935728	0.0
898	0.5122873345935728	0.0
899	0.5122873345935728	0.0
900	0.5122873345935728	0.0
901	0.5122873345935728	0.0
902	0.5122873345935728	0.0
903	0.5122873345935728	0.0
904	0.5122873345935728	0.0
905	0.5122873345935728	0.0
906	0.5122873345935728	0.0
907	0.5122873345935728	0.0
908	0.5122873345935728	0.0
909	0.5122873345935728	0.0
910	0.5122873345935728	0.0
911	0.5122873345935728	0.0
912	0.5122873345935728	0.0
913	0.5122873345935728	0.0
914	0.5122873345935728	0.0
915	0.5122873345935728	0.0
916	0.5122873345935728	0.0
917	0.5122873345935728	0.0
918	0.5122873345935728	0.0
919	0.5122873345935728	0.0
920	0.5122873345935728	0.0
921	0.5122873345935728	0.0
922	0.5122873345935728	0.0
923	0.5122873345935728	0.0
924	0.5122873345935728	0.0
925	0.5122873345935728	0.0
926	0.5122873345935728	0.0
927	0.5122873345935728	0.0
928	0.5122873345935728	0.0
929	0.5122873345935728	0.0
930	0.5122873345935728	0.0
931	0.5122873345935728	0.0
932	0.5122873345935728	0.0
933	0.5122873345935728	0.0
934	0.5122873345935728	0.0
935	0.5122873345935728	0.0
936	0.5122873345935728	0.0
937	0.5122873345935728	0.0
938	0.5122873345935728	0.0
939	0.5122873345935728	0.0
940	0.5122873345935728	0.0
941	0.5122873345935728	0.0
942	0.5122873345935728	0.0
943	0.5122873345935728	0.0
944	0.5122873345935728	0.0
945	0.5122873345935728	0.0
946	0.5122873345935728	0.0
947	0.5122873345935728	0.0
948	0.5122873345935728	0.0
949	0.5122873345935728	0.0
950	0.5122873345935728	0.0
951	0.5122873345935728	0.0
952	0.5122873345935728	0.0
953	0.5122873345935728	0.0
954	0.5122873345935728	0.0
955	0.5122873345935728	0.0
956	0.5122873345935728	0.0
957	0.5122873345935728	0.0
958	0.5122873345935728	0.0
959	0.5122873345935728	0.0
960	0.5122873345935728	0.0
961	0.5122873345935728	0.0
962	0.5122873345935728	0.0
963	0.5122873345935728	0.0
964	0.5122873345935728	0.0
965	0.5122873345935728	0.0
966	0.5122873345935728	0.0
967	0.5122873345935728	0.0
968	0.5122873345935728	0.0
969	0.5122873345935728	0.0
970	0.5122873345935728	0.0
971	0.5122873345935728	0.0
972	0.5122873345935728	0.0
973	0.5122873345935728	0.0
974	0.5122873345935728	0.0
975	0.5122873345935728	0.0
976	0.5122873345935728	0.0
977	0.5122873345935728	0.0
978	0.5122873345935728	0.0
979	0.5122873345935728	0.0
980	0.5122873345935728	0.0
981	0.5122873345935728	0.0
982	0.5122873345935728	0.0
983	0.5122873345935728	0.0
984	0.5122873345935728	0.0
985	0.5122873345935728	0.0
986	0.5122873345935728	0.0
987	0.5122873345935728	0.0
988	0.5122873345935728	0.0
989	0.5122873345935728	0.0
990	0.5122873345935728	0.0
991	0.5122873345935728	0.0
992	0.5122873345935728	0.0
993	0.5122873345935728	0.0
994	0.5122873345935728	0.0
995	0.5122873345935728	0.0
996	0.5122873345935728	0.0
997	0.5122873345935728	0.0
998	0.5122873345935728	0.0
999	0.5122873345935728	0.0
1000	0.5122873345935728	0.0
1001	0.5122873345935728	0.0
1002	0.5122873345935728	0.0
1003	0.5122873345935728	0.0
1004	0.5122873345935728	0.0
1005	0.5122873345935728	0.0
1006	0.5122873345935728	0.0
1007	0.5122873345935728	0.0
1008	0.5122873345935728	0.0
1009	0.5122873345935728	0.0
1010	0.5122873345935728	0.0
1011	0.5122873345935728	0.0
1012	0.5122873345935728	0.0
1013	0.5122873345935728	0.0
1014	0.5122873345935728	0.0
1015	0.5122873345935728	0.0
1016	0.5122873345935728	0.0
1017	0.5122873345935728	0.0
1018	0.5122873345935728	0.0
1019	0.5122873345935728	0.0
1020	0.5122873345935728	0.0
1021	0.5122873345935728	0.0
1022	0.5122873345935728	0.0
1023	0.5122873345935728	0.0
1024	0.5122873345935728	0.0
1025	0.5122873345935728	0.0
1026	0.5122873345935728	0.0
1027	0.5122873345935728	0.0
1028	0.5122873345935728	0.0
1029	0.5122873345935728	0.0
1030	0.5122873345935728	0.0
1031	0.5122873345935728	0.0
1032	0.5122873345935728	0.0
1033	0.5122873345935728	0.0
1034	0.5122873345935728	0.0
1035	0.5122873345935728	0.0
1036	0.5122873345935728	0.0
1037	0.5122873345935728	0.0
1038	0.5122873345935728	0.0
1039	0.5122873345935728	0.0
1040	0.5122873345935728	0.0
1041	0.5122873345935728	0.0
1042	0.5122873345935728	0.0
1043	0.5122873345935728	0.0
1044	0.5122873345935728	0.0
1045	0.5122873345935728	0.0
1046	0.5122873345935728	0.0
1047	0.5122873345935728	0.0
1048	0.5122873345935728	0.0
1049	0.5122873345935728	0.0
1050	0.5122873345935728	0.0
1051	0.5122873345935728	0.0
1052	0.5122873345935728	0.0
1053	0.5122873345935728	0.0
1054	0.5122873345935728	0.0
1055	0.5122873345935728	0.0
1056	0.5122873345935728	0.0
1057	0.5122873345935728	0.0
1058	0.5122873345935728	0.0
1059	0.5122873345935728	0.0
1060	0.5122873345935728	0.0
1061	0.5122873345935728	0.0
1062	0.5122873345935728	0.0
1063	0.5122873345935728	0.0
1064	0.5122873345935728	0.0
1065	0.5122873345935728	0.0
1066	0.5122873345935728	0.0
1067	0.5122873345935728	0.0
1068	0.5122873345935728	0.0
1069	0.5122873345935728	0.0
1070	0.5122873345935728	0.0
1071	0.5122873345935728	0.0
1072	0.5122873345935728	0.0
1073	0.5122873345935728	0.0
1074	0.5122873345935728	0.0
1075	0.5122873345935728	0.0
1076	0.5122873345935728	0.0
1077	0.5122873345935728	0.0
1078	0.5122873345935728	0.0
1079	0.5122873345935728	0.0
1080	0.5122873345935728	0.0
1081	0.5122873345935728	0.0
1082	0.5122873345935728	0.0
1083	0.5122873345935728	0.0
1084	0.5122873345935728	0.0
1085	0.5122873345935728	0.0
1086	0.5122873345935728	0.0
1087	0.5122873345935728	0.0
1088	0.5122873345935728	0.0
1089	0.5122873345935728	0.0
1090	0.5122873345935728	0.0
1091	0.5122873345935728	0.0
1092	0.5122873345935728	0.0
1093	0.5122873345935728	0.0
1094	0.5122873345935728	0.0
1095	0.5122873345935728	0.0
1096	0.5122873345935728	0.0
1097	0.5122873345935728	0.0
1098	0.5122873345935728	0.0
1099	0.5122873345935728	0.0
1100	0.5122873345935728	0.0
1101	0.5122873345935728	0.0
1102	0.5122873345935728	0.0
1103	0.5122873345935728	0.0
1104	0.5122873345935728	0.0
1105	0.5122873345935728	0.0
1106	0.5122873345935728	0.0
1107	0.5122873345935728	0.0
1108	0.5122873345935728	0.0
1109	0.5122873345935728	0.0
1110	0.5122873345935728	0.0
1111	0.5122873345935728	0.0
1112	0.5122873345935728	0.0
1113	0.5122873345935728	0.0
1114	0.5122873345935728	0.0
1115	0.5122873345935728	0.0
1116	0.5122873345935728	0.0
1117	0.5122873345935728	0.0
1118	0.5122873345935728	0.0
1119	0.5122873345935728	0.0
1120	0.5122873345935728	0.0
1121	0.5122873345935728	0.0
1122	0.5122873345935728	0.0
1123	0.5122873345935728	0.0
1124	0.5122873345935728	0.0
1125	0.5122873345935728	0.0
1126	0.5122873345935728	0.0
1127	0.5122873345935728	0.0
1128	0.5122873345935728	0.0
1129	0.5122873345935728	0.0
1130	0.5122873345935728	0.0
1131	0.5122873345935728	0.0
1132	0.5122873345935728	0.0
1133	0.5122873345935728	0.0
1134	0.5122873345935728	0.0
1135	0.5122873345935728	0.0
1136	0.5122873345935728	0.0
1137	0.5122873345935728	0.0
1138	0.5122873345935728	0.0
1139	0.5122873345935728	0.0
1140	0.5122873345935728	0.0
1140	0.5122873345935728	0.0
